QueryID,Tables,mssql_Estimate
34,MC MI_IDX T,181380.0
35,MC T,258185.0
35,MI_IDX T,38840.0
35,MC MI_IDX,556563.0
35,MC MI_IDX T,46994.0
36,MC T,3415.49
36,MI_IDX T,13604.6
36,MC MI_IDX,547224.0
36,MC MI_IDX T,1445.67
37,MC T,35686.6
37,MI_IDX T,426460.0
37,MC MI_IDX,1641750.0
37,MC MI_IDX T,45317.3
38,MC T,45137.8
38,MI_IDX T,176776.0
38,MC MI_IDX,556563.0
38,MC MI_IDX T,19105.5
39,MC T,530396.0
39,MI_IDX T,79795.8
39,MC MI_IDX,556605.0
39,MC MI_IDX T,96547.9
40,MC T,477492.0
40,MI_IDX T,71835.9
40,MC MI_IDX,556599.0
40,MC MI_IDX T,86916.9
41,MC T,407907.0
41,MI_IDX T,61367.8
41,MC MI_IDX,556605.0
41,MC MI_IDX T,74251.2
42,MC T,108657.0
42,MI_IDX T,425572.0
42,MC MI_IDX,556605.0
42,MC MI_IDX T,45994.6
43,MC T,103760.0
43,MI_IDX T,413322.0
43,MC MI_IDX,547259.0
43,MC MI_IDX T,43921.2
44,MC T,721490.0
44,MI_IDX T,108544.0
44,MC MI_IDX,556599.0
44,MC MI_IDX T,131331.0
45,MC T,665758.0
45,MI_IDX T,101869.0
45,MC MI_IDX,547259.0
45,MC MI_IDX T,121187.0
46,MC T,56944.2
46,MI_IDX T,223031.0
46,MC MI_IDX,556605.0
46,MC MI_IDX T,24104.6
47,MC T,3425.99
47,MI_IDX T,13417.4
47,MC MI_IDX,556563.0
47,MC MI_IDX T,1450.12
48,MC T,18683.0
48,MI_IDX T,219519.0
48,MC MI_IDX,1669770.0
48,MC MI_IDX T,23725.0
49,MC T,278264.0
49,MI_IDX T,21107.3
49,MC MI_IDX,1103790.0
49,MC MI_IDX T,50648.5
50,MC T,4.1753
50,MI_IDX T,49.0583
50,MC MI_IDX,1669770.0
50,MC MI_IDX T,5.30208
51,MC T,75933.0
51,MI_IDX T,297400.0
51,MC MI_IDX,556599.0
51,MC MI_IDX T,32142.2
52,MC T,249587.0
52,MI_IDX T,112645.0
52,MC MI_IDX,1669770.0
52,MC MI_IDX T,316942.0
53,MC T,9432.17
53,MI_IDX T,110825.0
53,MC MI_IDX,1669770.0
53,MC MI_IDX T,11977.6
54,MC T,15234.3
54,MI_IDX T,60685.9
54,MC MI_IDX,547265.0
54,MC MI_IDX T,6448.71
55,MC T,706373.0
55,MI_IDX T,106263.0
55,MC MI_IDX,556563.0
55,MC MI_IDX T,128571.0
56,MC T,782763.0
56,MK T,113.064
56,MC MK,396.354
56,MC MK T,271.28
57,MC T,760940.0
57,MK T,1170.12
57,MC MK,5688.9
57,MC MK T,1415.64
58,MC T,62.6332
58,MK T,1.0
58,MC MK,8.62883
58,MC MK T,1.0
59,MC T,109175.0
59,MK T,3.14925
59,MC MK,20.1248
59,MC MK T,3.80595
60,MC T,730309.0
60,MK T,9.85276
60,MC MK,37.0205
60,MC MK T,23.6402
61,MC T,85.9021
61,MK T,1.0
61,MC MK,199.854
61,MC MK T,1.0
62,MC T,4857.04
62,MK T,38755.5
62,MC MK,5381610.0
62,MC MK T,20216.1
63,MC T,1382.82
63,MK T,10848.7
63,MC MK,5473450.0
63,MC MK T,5755.62
64,MC T,167460.0
64,MK T,47.9707
64,MC MK,199.854
64,MC MK T,57.9738
65,MC T,820928.0
65,MK T,20.7634
65,MC MK,93.5714
65,MC MK T,25.1202
66,MC T,218.68
66,MK T,1.0
66,MC MK,64.3268
66,MC MK T,1.0
67,MC T,155.767
67,MK T,1.0
67,MC MK,93.5714
67,MC MK T,1.0
68,MC T,19807.2
68,MK T,93.1212
68,MC MK,3280.01
68,MC MK T,112.539
69,MC T,200767.0
69,MK T,105.55
69,MC MK,366.788
69,MC MK T,127.56
70,MC T,635306.0
70,MK T,81.3525
70,MC MK,457.972
70,MC MK T,96.771
71,MC T,274767.0
71,MK T,138.357
71,MC MK,339.617
71,MC MK T,164.403
72,MC T,855165.0
72,MK T,50.8845
72,MC MK,220.132
72,MC MK T,61.5614
73,MC T,62.3895
73,MK T,489.467
73,MC MK,5473450.0
73,MC MK T,259.679
74,MC T,512864.0
74,MK T,143.676
74,MC MK,195.449
74,MC MK T,173.637
75,MC T,453477.0
75,MK T,170.037
75,MC MK,261.599
75,MC MK T,205.494
76,MC T,979795.0
76,MK T,329.84
76,MC MK,923.759
76,MC MK T,791.403
77,MC T,23.2039
77,MK T,1.0
77,MC MK,143.679
77,MC MK T,1.0
78,MC T,114619.0
78,MK T,10.949
78,MC MK,262.126
78,MC MK T,26.2706
79,MC T,279798.0
79,MK T,218.914
79,MC MK,545.857
79,MC MK T,264.563
80,MC T,210.445
80,MK T,1.0
80,MC MK,35.2211
80,MC MK T,2.39935
81,MC T,133114.0
81,MK T,27.4138
81,MC MK,143.679
81,MC MK T,33.1303
82,MC T,76.1396
82,MK T,597.342
82,MC MK,5473450.0
82,MC MK T,316.91
83,MC T,820928.0
83,MK T,53.4397
83,MC MK,240.828
83,MC MK T,64.6527
84,MC T,581.794
84,MK T,1.0
84,MC MK,29.0715
84,MC MK T,1.0
85,MC T,302.221
85,MK T,1.0
85,MC MK,6.1287
85,MC MK T,1.0
86,MC T,115766.0
86,MK T,4.98996
86,MC MK,29.0715
86,MC MK T,5.92931
87,MC T,158.604
87,MK T,1.0
87,MC MK,396.354
87,MC MK T,2.39935
88,MC T,200200.0
88,MK T,43.15
88,MC MK,150.372
88,MC MK T,52.1479
89,MC T,98.0048
89,MK T,387.694
89,MC MK,10855100.0
89,MC MK T,407.918
90,MC T,831145.0
90,MK T,325.44
90,MC MK,1448.58
90,MC MK T,393.726
91,MC T,8297.4
91,MK T,6.5925
91,MC MK,554.315
91,MC MK T,7.9672
92,MC T,447377.0
92,MK T,303.782
92,MC MK,457.972
92,MC MK T,360.968
93,MC T,484207.0
93,MK T,363.609
93,MC MK,2060.6
93,MC MK T,872.427
94,MC T,769223.0
94,MK T,263.93
94,MC MK,545.857
94,MC MK T,319.31
95,MC T,708527.0
95,MK T,1812.83
95,MC MK,7020.87
95,MC MK T,4349.61
96,MC T,696650.0
96,MK T,2755850.0
96,MC MK,10855100.0
96,MC MK T,2899620.0
97,MC T,76.938
97,MK T,603.606
97,MC MK,5473450.0
97,MC MK T,320.234
98,MC T,104.959
98,MK T,1.0
98,MC MK,535.502
98,MC MK T,1.0
99,MC T,340.652
99,MK T,2672.54
99,MC MK,5473450.0
99,MC MK T,1417.87
100,MC T,17.0141
100,MK T,1.0
100,MC MK,484.218
100,MC MK T,1.0
101,MC T,63.3447
101,MK T,1.0
101,MC MK,640.592
101,MC MK T,1.0
102,MC T,64087.3
102,MK T,17.0354
102,MC MK,179.28
102,MC MK T,20.2423
103,MC T,68637.2
103,MK T,26.179
103,MC MK,266.099
103,MC MK T,31.638
104,MC T,761575.0
104,MK T,52.2021
104,MC MK,253.586
104,MC MK T,63.1556
105,MC T,22824.3
105,MK T,2.57043
105,MC MK,78.5701
105,MC MK T,3.10643
106,MC T,583210.0
106,MK T,10.0536
106,MC MK,61.652
106,MC MK T,11.959
107,MC T,2542.52
107,MK T,20287.4
107,MC MK,5381610.0
107,MC MK T,10582.6
108,MC T,607176.0
108,MK T,47.4452
108,MC MK,289.086
108,MC MK T,57.4005
109,MC T,434345.0
109,MK T,21.1015
109,MC MK,33.8944
109,MC MK T,25.5017
110,MC T,16211.7
110,MK T,14.7277
110,MC MK,2492.85
110,MC MK T,35.3368
111,MI T,50.4039
111,MK T,1.0
111,MI MK,405.647
111,MI MK T,1.0
112,MI T,1918.25
112,MK T,762081.0
112,MI MK,51776.7
112,MI MK T,18207.1
113,MI T,85581.4
113,MK T,1.89091
113,MI MK,883.96
113,MI MK T,11.9891
114,MI T,2206390.0
114,MK T,276.922
114,MI MK,10918.5
114,MI MK T,8614.42
115,MI T,2772.61
115,MK T,31.5353
115,MI MK,16714.2
115,MI MK T,38.3203
116,MI T,12157.6
116,MK T,5184.14
116,MI MK,2579.17
116,MI MK T,1344.7
117,MI T,130.94
117,MK T,1.06673
117,MI MK,4874.9
117,MI MK T,1.0
118,MI T,51414.6
118,MK T,901148.0
118,MI MK,1173600.0
118,MI MK T,488003.0
119,MI T,12757600.0
119,MK T,413.374
119,MI MK,31205.1
119,MI MK T,12859.1
120,MI T,89241.9
120,MK T,1.0
120,MI MK,1.47684
120,MI MK T,1.0
121,MI T,366119.0
121,MK T,75.4957
121,MI MK,804.641
121,MI MK T,215.997
122,MI T,811355.0
122,MK T,82.9689
122,MI MK,1959.67
122,MI MK T,526.053
123,MI T,4720540.0
123,MK T,1.0
123,MI MK,74.3873
123,MI MK T,31.1077
124,MI T,4323640.0
124,MK T,70.63
124,MI MK,15732.2
124,MI MK T,2197.14
125,MI T,3717.6
125,MK T,1.0
125,MI MK,1704.45
125,MI MK T,3.57001
126,MI T,797.118
126,MK T,1.0
126,MI MK,910.752
126,MI MK T,1.0
127,MI T,80840.3
127,MK T,83.2595
127,MI MK,295.208
127,MI MK T,64.5609
128,MI T,54.6089
128,MK T,1.0
128,MI MK,9.4275
128,MI MK T,1.0
129,MI T,275778.0
129,MK T,189.499
129,MI MK,411.179
129,MI MK T,146.941
130,MI T,392031.0
130,MK T,1000290.0
130,MI MK,16830200.0
130,MI MK T,3720980.0
131,MI T,17113.1
131,MK T,1.0
131,MI MK,1.0
131,MI MK T,1.0
132,MI T,3498570.0
132,MK T,103.03
132,MI MK,13585.1
132,MI MK T,3205.04
133,MI T,155500.0
133,MK T,1576.21
133,MI MK,7135.1
133,MI MK T,1915.34
134,MI T,308787.0
134,MK T,452.416
134,MI MK,1164.61
134,MI MK T,584.202
135,MI T,5755870.0
135,MK T,3.72047
135,MI MK,622.496
135,MI MK T,115.735
136,MI T,4504540.0
136,MK T,33.188
136,MI MK,3398.75
136,MI MK T,1032.4
137,MI T,196254.0
137,MK T,6.6887
137,MI MK,56.5572
137,MI MK T,8.63708
138,MI T,1105.3
138,MK T,274447.0
138,MI MK,82842.7
138,MI MK T,10491.0
139,MI T,2933830.0
139,MK T,895132.0
139,MI MK,140747000.0
139,MI MK T,27846500.0
140,MI T,86619.7
140,MK T,1.19155
140,MI MK,20.215
140,MI MK T,1.44792
141,MI T,2530.27
141,MK T,1.0
141,MI MK,14254.0
141,MI MK T,31.1077
142,MI T,71871.0
142,MK T,879708.0
142,MI MK,3508390.0
142,MI MK T,682166.0
143,MI T,534.785
143,MK T,1.0
143,MI MK,2973.01
143,MI MK T,1.16578
144,MI T,1663.38
144,MK T,688362.0
144,MI MK,49705.6
144,MI MK T,15788.0
145,MI T,33193.0
145,MK T,3.57597
145,MI MK,3.4554
145,MI MK T,1.0
146,MI T,445043.0
146,MK T,14407.7
146,MI MK,163167.0
146,MI MK T,32423.4
147,MI T,3.19894
147,MK T,794.297
147,MI MK,82842.7
147,MI MK T,30.3628
148,MI T,2985.26
148,MK T,436.287
148,MI MK,140747000.0
148,MI MK T,13571.9
149,MI T,9945.47
149,MK T,61.3805
149,MI MK,14.0987
149,MI MK T,2.94077
150,MI T,105.666
150,MK T,1.0
150,MI MK,174.067
150,MI MK T,1.0
151,MI T,2684.64
151,MK T,1.0
151,MI MK,239311.0
151,MI MK T,31.1077
152,MI T,951.083
152,MK T,23362.3
152,MI MK,837401.0
152,MI MK T,9027.23
153,MI T,159.826
153,MK T,1.0
153,MI MK,12671.2
153,MI MK T,1.33191
154,MI T,2796.84
154,MK T,31.49
154,MI MK,1.02932
154,MI MK T,1.0042
155,MI T,35431.7
155,MK T,207.21
155,MI MK,95.498
155,MI MK T,38.3507
156,MI T,166603.0
156,MK T,49.202
156,MI MK,312.779
156,MI MK T,50.7569
157,MI T,24.671
157,MK T,108.726
157,MI MK,4667490.0
157,MI MK T,234.166
158,MI T,2876300.0
158,MK T,49.0138
158,MI MK,7860.9
158,MI MK T,1524.71
159,MI T,3.22206
159,MK T,1.0
159,MI MK,1.52619
159,MI MK T,1.0
160,MI T,28873.4
160,MK T,506067.0
160,MI MK,1173600.0
160,MI MK T,274053.0
161,MI T,87237.0
161,MK T,4256070.0
161,MI MK,4667490.0
161,MI MK T,828013.0
162,MI T,87076.0
162,MK T,306.911
162,MI MK,467.876
162,MI MK T,372.945
163,MI T,42566.7
163,MK T,67640.0
163,MI MK,12944900.0
163,MI MK T,404023.0
164,MI T,99227.6
164,MK T,13.914
164,MI MK,40.1923
164,MI MK T,10.7892
165,MI T,321074.0
165,MK T,1822.94
165,MI MK,17038.6
165,MI MK T,4573.83
166,MI_IDX T,117928.0
166,MK T,42.3479
166,MI_IDX MK,159.433
166,MI_IDX MK T,40.8741
167,MI_IDX T,94457.7
167,MK T,5.93936
167,MI_IDX MK,47.3857
167,MI_IDX MK T,17.1987
168,MI_IDX T,97669.3
168,MK T,96.4648
168,MI_IDX MK,438.559
168,MI_IDX MK T,93.1133
169,MI_IDX T,121791.0
169,MK T,243959.0
169,MI_IDX MK,4366710.0
169,MI_IDX MK T,1156130.0
170,MI_IDX T,60959.8
170,MK T,1.60841
170,MI_IDX MK,57.5183
170,MI_IDX MK T,1.55253
171,MI_IDX T,464210.0
171,MK T,40.6835
171,MI_IDX MK,1719.43
171,MI_IDX MK T,117.808
172,MI_IDX T,26097.2
172,MK T,52278.5
172,MI_IDX MK,4366430.0
172,MI_IDX MK T,247734.0
173,MI_IDX T,86947.1
173,MK T,174161.0
173,MI_IDX MK,4366760.0
173,MI_IDX MK T,825367.0
174,MI_IDX T,210193.0
174,MK T,6747.06
174,MI_IDX MK,69977.3
174,MI_IDX MK T,6512.72
175,MI_IDX T,321770.0
175,MK T,8092.98
175,MI_IDX MK,100509.0
175,MI_IDX MK T,23435.0
176,MI_IDX T,108.688
176,MK T,60.9755
176,MI_IDX MK,1.0
176,MI_IDX MK T,1.0
177,MI_IDX T,39059.8
177,MK T,9.05416
177,MI_IDX MK,505.325
177,MI_IDX MK T,8.7396
178,MI_IDX T,26708.3
178,MK T,7.101
178,MI_IDX MK,22.2605
178,MI_IDX MK T,6.85385
179,MI_IDX T,282.698
179,MK T,566.307
179,MI_IDX MK,4366430.0
179,MI_IDX MK T,2683.58
180,MI_IDX T,13492.8
180,MK T,27029.1
180,MI_IDX MK,4366430.0
180,MI_IDX MK T,128084.0
181,MI_IDX T,84.5193
181,MK T,169.298
181,MI_IDX MK,4366760.0
181,MI_IDX MK T,802.321
182,MI_IDX T,129938.0
182,MK T,2.27749
182,MI_IDX MK,343.876
182,MI_IDX MK T,6.59498
183,MI_IDX T,68.4639
183,MK T,1.0
183,MI_IDX MK,330.926
183,MI_IDX MK T,2.89572
184,MI_IDX T,73870.7
184,MK T,1.50594
184,MI_IDX MK,1.70708
184,MI_IDX MK T,1.45362
185,MI_IDX T,44409.5
185,MK T,10.2157
185,MI_IDX MK,501.48
185,MI_IDX MK T,9.86087
186,MI_IDX T,72.7334
186,MK T,1.0
186,MI_IDX MK,32.5232
186,MI_IDX MK T,2.89572
187,MI_IDX T,344933.0
187,MK T,230316.0
187,MI_IDX MK,13099900.0
187,MI_IDX MK T,666930.0
188,MI_IDX T,376148.0
188,MK T,64.0366
188,MI_IDX MK,75.594
188,MI_IDX MK T,61.8118
189,MI_IDX T,376556.0
189,MK T,4413.68
189,MI_IDX MK,5204.61
189,MI_IDX MK T,4260.34
190,MI_IDX T,20629.5
190,MK T,66.8698
190,MI_IDX MK,271.431
190,MI_IDX MK T,64.5466
191,MI_IDX T,91271.9
191,MK T,10.0361
191,MI_IDX MK,239.713
191,MI_IDX MK T,9.68754
192,MI_IDX T,67443.1
192,MK T,40.2907
192,MI_IDX MK,50.0258
192,MI_IDX MK T,38.8913
193,MI_IDX T,198623.0
193,MK T,4662.65
193,MI_IDX MK,10423.7
193,MI_IDX MK T,4500.66
194,MI_IDX T,17798.7
194,MK T,33.8926
194,MI_IDX MK,159.433
194,MI_IDX MK T,32.713
195,MI_IDX T,5248.3
195,MK T,1.0
195,MI_IDX MK,251.569
195,MI_IDX MK T,2.89572
196,MI_IDX T,1328.6
196,MK T,2661.29
196,MI_IDX MK,4366760.0
196,MI_IDX MK T,12612.1
197,MI_IDX T,146350.0
197,MK T,44.0401
197,MI_IDX MK,226.778
197,MI_IDX MK T,127.528
198,MI_IDX T,122891.0
198,MK T,2.62846
198,MI_IDX MK,419.625
198,MI_IDX MK T,7.61129
199,MI_IDX T,100640.0
199,MK T,36.4146
199,MI_IDX MK,160.665
199,MI_IDX MK T,35.1495
200,MI_IDX T,54833.1
200,MK T,362.879
200,MI_IDX MK,554.091
200,MI_IDX MK T,350.249
201,MI_IDX T,1958.7
201,MK T,1.0
201,MI_IDX MK,1887.61
201,MI_IDX MK T,2.89572
202,MI_IDX T,331.44
202,MK T,1.0
202,MI_IDX MK,188.529
202,MI_IDX MK T,2.89572
203,MI_IDX T,55810.0
203,MK T,2910560.0
203,MI_IDX MK,4366430.0
203,MI_IDX MK T,529791.0
204,MI_IDX T,759128.0
204,MK T,103.976
204,MI_IDX MK,2687.2
204,MI_IDX MK T,301.087
205,MI_IDX T,842.451
205,MK T,1.0
205,MI_IDX MK,1389.84
205,MI_IDX MK T,2.89572
206,MI_IDX T,235347.0
206,MK T,2314410.0
206,MI_IDX MK,4366760.0
206,MI_IDX MK T,2234090.0
207,MI_IDX T,699083.0
207,MK T,353.499
207,MI_IDX MK,9920.64
207,MI_IDX MK T,1023.64
208,MI_IDX T,266610.0
208,MK T,1695.66
208,MI_IDX MK,13864.8
208,MI_IDX MK T,1636.74
209,MI_IDX T,441135.0
209,MK T,4.95878
209,MI_IDX MK,44.9209
209,MI_IDX MK T,14.3593
210,MI_IDX T,226.539
210,MK T,1.0
210,MI_IDX MK,1326.67
210,MI_IDX MK T,2.89572
211,MI_IDX T,71890.3
211,MK T,97.887
211,MI_IDX MK,114.018
211,MI_IDX MK T,94.4862
212,MI_IDX T,78763.4
212,MK T,4107300.0
212,MI_IDX MK,4366760.0
212,MI_IDX MK T,747681.0
213,MI_IDX T,119569.0
213,MK T,239506.0
213,MI_IDX MK,4366760.0
213,MI_IDX MK T,1135040.0
214,MI_IDX T,22981.0
214,MK T,1198490.0
214,MI_IDX MK,4366430.0
214,MI_IDX MK T,218153.0
215,MI_IDX T,30.8871
215,MK T,1.0
215,MI_IDX MK,19.3133
215,MI_IDX MK T,1.0
216,MI_IDX T,39455.2
216,MK T,29.9101
216,MI_IDX MK,63.471
216,MI_IDX MK T,28.8691
217,MI_IDX T,236266.0
217,MK T,2.41274
217,MI_IDX MK,22.2619
217,MI_IDX MK T,2.32892
218,MI_IDX T,77995.4
218,MK T,59.1265
218,MI_IDX MK,63.471
218,MI_IDX MK T,57.0687
219,MI_IDX T,65442.7
219,MK T,9.65989
219,MI_IDX MK,321.743
219,MI_IDX MK T,9.32368
220,MI_IDX T,337.054
220,MK T,1.0
220,MI_IDX MK,921.817
220,MI_IDX MK T,1.0
221,MI T,96453.5
221,MC T,211868.0
221,MC MI,147139.0
221,MC MI T,114680.0
222,MI T,342710.0
222,MC T,916465.0
222,MC MI,595166.0
222,MC MI T,414577.0
223,MI T,174012.0
223,MC T,193859.0
223,MC MI,1180340.0
223,MC MI T,417473.0
224,MI T,3790.4
224,MC T,70.6096
224,MC MI,17947100.0
224,MC MI T,963.117
225,MI T,292.078
225,MC T,17607.8
225,MC MI,5545.84
225,MC MI T,353.198
226,MI T,369176.0
226,MC T,730032.0
226,MC MI,1809370.0
226,MC MI T,439099.0
227,MI T,30.8071
227,MC T,34.3208
227,MC MI,1180340.0
227,MC MI T,73.9095
228,MI T,5.96242
228,MC T,97.4328
228,MC MI,20459.3
228,MC MI T,1.51501
229,MI T,114469.0
229,MC T,568684.0
229,MC MI,744991.0
229,MC MI T,138473.0
230,MI T,18.946
230,MC T,14.1589
230,MC MI,447364.0
230,MC MI T,4.81406
231,MI T,957454.0
231,MC T,173549.0
231,MC MI,7254550.0
231,MC MI T,2297030.0
232,MI T,1849310.0
232,MC T,374973.0
232,MC MI,17645900.0
232,MC MI T,5114640.0
233,MI T,97255.0
233,MC T,108347.0
233,MC MI,1180340.0
233,MC MI T,233325.0
234,MI T,10.497
234,MC T,65.1808
234,MC MI,211767.0
234,MC MI T,25.1833
235,MI T,57.8269
235,MC T,32.4837
235,MC MI,595166.0
235,MC MI T,14.6935
236,MI T,4247.05
236,MC T,50507.3
236,MC MI,27177.4
236,MC MI T,5049.61
237,MI T,943046.0
237,MC T,86191.8
237,MC MI,3657970.0
237,MC MI T,239622.0
238,MI T,73.5155
238,MC T,54.9402
238,MC MI,447364.0
238,MC MI T,18.6798
239,MI T,3600400.0
239,MC T,730032.0
239,MC MI,17645900.0
239,MC MI T,9957650.0
240,MI T,24.9821
240,MC T,35.3635
240,MC MI,236182.0
240,MC MI T,6.3478
241,MI T,4122.99
241,MC T,1485.52
241,MC MI,3649620.0
241,MC MI T,9891.47
242,MI T,426683.0
242,MC T,239685.0
242,MC MI,595166.0
242,MC MI T,515971.0
243,MI T,519541.0
243,MC T,208695.0
243,MC MI,3273570.0
243,MC MI T,1246430.0
244,MI T,37462.6
244,MC T,587063.0
244,MC MI,236182.0
244,MC MI T,45318.6
245,MI T,2365110.0
245,MC T,487743.0
245,MC MI,17947100.0
245,MC MI T,6652830.0
246,MI T,162418.0
246,MC T,29440.1
246,MC MI,7254550.0
246,MC MI T,389658.0
247,MI T,2392030.0
247,MC T,493295.0
247,MC MI,17947100.0
247,MC MI T,6728560.0
248,MI T,27550.2
248,MC T,15476.0
248,MC MI,595166.0
248,MC MI T,7000.33
249,MI T,12459.1
249,MC T,424604.0
249,MC MI,104988.0
249,MC MI T,14818.9
250,MI T,12033.4
250,MC T,614745.0
250,MC MI,72448.0
250,MC MI T,14556.8
251,MI T,18062.6
251,MC T,330.834
251,MC MI,17645900.0
251,MC MI T,4512.59
252,MI T,10008100.0
252,MC T,186436.0
252,MC MI,17947100.0
252,MC MI T,2543000.0
253,MI T,787.558
253,MC T,70.7728
253,MC MI,3596590.0
253,MC MI T,196.756
254,MI T,590341.0
254,MC T,53955.5
254,MC MI,3657970.0
254,MC MI T,150002.0
255,MI T,3133230.0
255,MC T,646148.0
255,MC MI,17947100.0
255,MC MI T,8813470.0
256,MI T,134015.0
256,MC T,62837.3
256,MC MI,689301.0
256,MC MI T,33480.9
257,MI T,58468.6
257,MC T,576072.0
257,MC MI,1477480.0
257,MC MI T,140272.0
258,MI T,79659.3
258,MC T,24611.5
258,MC MI,4256120.0
258,MC MI T,191111.0
259,MI T,883489.0
259,MC T,80748.4
259,MC MI,3657970.0
259,MC MI T,224489.0
260,MI T,382748.0
260,MC T,69377.2
260,MC MI,7254550.0
260,MC MI T,918251.0
261,MI T,1179310.0
261,MC T,107786.0
261,MC MI,3657970.0
261,MC MI T,299656.0
262,MI T,721508.0
262,MC T,26655.7
262,MC MI,35593000.0
262,MC MI T,363585.0
263,MI T,363035.0
263,MC T,730138.0
263,MC MI,1840250.0
263,MC MI T,439163.0
264,MI T,5265350.0
264,MC T,194526.0
264,MC MI,35593000.0
264,MC MI T,2653340.0
265,MI T,753.593
265,MC T,68.8763
265,MC MI,3657970.0
265,MC MI T,191.483
266,MI T,401167.0
266,MC T,61447.8
266,MC MI,2110050.0
266,MC MI T,100224.0
267,MI T,244.302
267,MC T,182.574
267,MC MI,447364.0
267,MC MI T,62.0756
268,MI T,738.008
268,MC T,67.4519
268,MC MI,3657970.0
268,MC MI T,187.523
269,MI T,145.331
269,MC T,8238.14
269,MC MI,5897.96
269,MC MI T,175.743
270,MI T,1.85882
270,MC T,93.8
270,MC MI,6404.86
270,MC MI T,1.0
271,MI T,84030.5
271,MC T,436178.0
271,MC MI,689301.0
271,MC MI T,99946.1
272,MI T,1768740.0
272,MC T,723395.0
