dblp_query_dense_8_113|4676621|2132.85|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (D (F (G (H (A (E (B)))))))))
dblp_query_dense_8_114|46091256|11500.8|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e18:1:1049866,e19:1:1049866,e2:1:1049866,e20:1:1049866,e21:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (B (C (E (F (G (H (D)))))))))
dblp_query_dense_8_115|22688699|7225.23|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (D (E (F (G (H (A (C)))))))))
dblp_query_dense_8_116|39745751|14316.2|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e18:1:1049866,e19:1:1049866,e2:1:1049866,e20:1:1049866,e21:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (A (B (D (E (F (G (H)))))))))
dblp_query_dense_8_117|1896065|845.046|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (D (B (C (E (F (G (H (A)))))))))
dblp_query_dense_8_118|18399908|5040.82|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e18:1:1049866,e19:1:1049866,e2:1:1049866,e20:1:1049866,e21:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (E (A (B (C (D (F (G (H)))))))))
dblp_query_dense_8_119|5380949|1755.31|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (A (C (D (E (G (F (H)))))))))
dblp_query_dense_8_12|10824167|2892.18|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (C (D (A (E (G (H (F)))))))))
dblp_query_dense_8_120|25311098|5745.42|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (D (F (C (E (G (H (B (A)))))))))
dblp_query_dense_8_121|7654322|4997.8|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (A (B (D (E (F (G (H)))))))))
dblp_query_dense_8_122|15659457|5064.39|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e18:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (C (D (F (G (H (E (B)))))))))
dblp_query_dense_8_123|13422254|6465.05|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (E (A (B (C (D (F (G (H)))))))))
dblp_query_dense_8_124|6739243|2515.76|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (D (F (G (H (E (A (C)))))))))
dblp_query_dense_8_125|11680561|6609.12|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (A (C (D (E (F (G (H)))))))))
dblp_query_dense_8_126|28836100|6545.73|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (E (F (G (H (A (B (D)))))))))
dblp_query_dense_8_127|5149623|1644.77|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (D (E (F (A (G (C (H)))))))))
dblp_query_dense_8_128|9405039|3334.91|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (E (G (H (A (B (D (F)))))))))
dblp_query_dense_8_129|3255860|1652.34|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (D (F (E (G (H (B (A (C)))))))))
dblp_query_dense_8_13|49751940|19838.6|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (D (F (B (C (E (G (H)))))))))
dblp_query_dense_8_130|19737668|6212.92|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e18:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (D (E (F (B (C (H (G)))))))))
dblp_query_dense_8_131|23941134|6203.82|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (C (D (A (E (G (F (H)))))))))
dblp_query_dense_8_132|6119210|1837.02|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (D (B (C (E (F (G (H)))))))))
dblp_query_dense_8_133|20304712|5500.5|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (D (B (F (G (H (C (E (A)))))))))
dblp_query_dense_8_134|6313548|1667.6|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (D (A (F (H (C (G (E)))))))))
dblp_query_dense_8_135|17294743|6718.74|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (B (C (E (F (H (D (G)))))))))
dblp_query_dense_8_136|8298398|2739.05|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (A (D (E (F (G (H (C)))))))))
dblp_query_dense_8_137|3877591|1171|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (D (E (F (G (B (A (H)))))))))
dblp_query_dense_8_138|14848765|5222.99|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (D (F (G (H (A (E (B)))))))))
dblp_query_dense_8_139|11646596|3940.39|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (C (B (D (E (F (G (H)))))))))
dblp_query_dense_8_14|16338231|4467.4|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (D (B (E (F (G (A (H)))))))))
dblp_query_dense_8_140|6891663|2126.18|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (G (B (C (D (E (F (H)))))))))
dblp_query_dense_8_141|3157502|848.887|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (B (D (C (E (F (G (H)))))))))
dblp_query_dense_8_142|35700765|18118.8|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (C (A (B (D (E (F (G (H)))))))))
dblp_query_dense_8_143|7329411|2089.92|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (C (D (E (F (G (A (H)))))))))
dblp_query_dense_8_144|23687086|7157.7|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e15:1:1049866,e16:1:1049866,e17:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (B (E (F (G (H (C (D)))))))))
dblp_query_dense_8_145|7837642|2902.72|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (F (A (B (D (E (C (G (H)))))))))
dblp_query_dense_8_146|22626849|6879.84|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (B (D (E (F (G (C (H)))))))))
dblp_query_dense_8_147|9191170|2591.25|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e13:1:1049866,e14:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (A (E (C (D (F (B (G (H)))))))))
dblp_query_dense_8_148|15327243|4292.3|0|1|e0:1:1049866,e1:1:1049866,e10:1:1049866,e11:1:1049866,e12:1:1049866,e2:1:1049866,e3:1:1049866,e4:1:1049866,e5:1:1049866,e6:1:1049866,e7:1:1049866,e8:1:1049866,e9:1:1049866,v0:1:317080,v1:1:317080,v2:1:317080,v3:1:317080,v4:1:317080,v5:1:317080,v6:1:317080,v7:1:317080,|(  (B (D (A (C (E (F (G (H)))))))))
