QueryID,Tables,lpbound_Estimate
44,CI T,36244344.000000015
44,MK T,41840.00000000005
44,MC T,2609129.0000000005
44,CI MK,4908603.183404414
44,CI MC,139612320.05856952
44,MC MK,638953.8811275813
44,CI MK T,4908603.183404414
44,CI MC T,139612320.0585702
44,MC MK T,638953.8811275813
44,CI MC MK,84843722.3593381
44,CI MC MK T,84843722.3593381
45,MI T,121862.99999999993
45,MI_IDX T,459924.99999999965
45,CI T,36244344.000000015
45,MI MI_IDX,121862.99999999993
45,CI MI,9430235.810175233
45,CI MI_IDX,21526750.99999998
45,MI MI_IDX T,121862.99999999993
45,CI MI T,9430235.81017521
45,CI MI_IDX T,21526750.99999998
45,CI MI MI_IDX,9430235.810175233
45,CI MI MI_IDX T,9430235.81017521
46,MI T,1533908.9999999988
46,MI_IDX T,262144.0
46,CI T,15978137.999999983
46,MI MI_IDX,1257789.6634473489
46,CI MI,67153372.66219766
46,CI MI_IDX,21526750.99999998
46,MI MI_IDX T,874861.9533220673
46,CI MI T,46684279.721445695
46,CI MI_IDX T,13088609.11560581
46,CI MI MI_IDX,62644826.28924099
46,CI MI MI_IDX T,43681053.684798874
47,MI T,1533908.9999999988
47,MI_IDX T,459924.99999999965
47,CI T,36244344.000000015
47,MI MI_IDX,1257789.6634473489
47,CI MI,67153372.66219766
47,CI MI_IDX,21526750.99999998
47,MI MI_IDX T,1257789.6634473489
47,CI MI T,67153372.66219766
47,CI MI_IDX T,21526750.99999998
47,CI MI MI_IDX,62644826.28924099
47,CI MI MI_IDX T,62644826.28924099
48,MI T,2983072.510739893
48,MC T,507880.9999999995
48,CI T,6574837.793903965
48,MC MI,14932644.368911477
48,CI MI,34136303.311720036
48,CI MC,32912278.935953543
48,MC MI T,7106842.481498713
48,CI MI T,34136303.311720036
48,CI MC T,15178226.422365377
48,CI MC MI,594216778.7289526
48,CI MC MI T,378643165.5524016
49,MI T,3036718.9999999977
49,MC T,2609129.0000000005
49,CI T,7451972.999999992
49,MC MI,14932644.368911477
49,CI MI,34136303.311720036
49,CI MC,32912278.935953543
49,MC MI T,14932644.36891155
49,CI MI T,34136303.311720036
49,CI MC T,32912278.935953707
49,CI MC MI,594216778.7289526
49,CI MC MI T,594216778.7289512
50,MI T,3036718.9999999977
50,MC T,1625929.9999999995
50,CI T,7451972.999999992
50,MC MI,14932644.368911477
50,CI MI,34136303.311720036
50,CI MC,32912278.935953543
50,MC MI T,12476173.148922607
50,CI MI T,34136303.311719865
50,CI MC T,27498096.156730883
50,CI MC MI,594216778.7289526
50,CI MC MI T,541410474.3421265
51,MK T,2886675.0
51,CI T,10396794.999999998
51,CI MK,517128714.9602349
51,CI MK T,315562701.3041168
52,MK T,2886675.0
52,CI T,10396794.999999998
52,CI MK,517128714.9602349
52,CI MK T,285868345.6847324
53,MK T,10543.999999999996
53,MC T,1334882.9999999995
53,MI T,14779356.000000013
53,MC MK,111942.09099191049
53,MI MK,2031860.7639201197
53,MC MI,39397767.531991325
53,MC MK T,111942.09099191049
53,MI MK T,2031860.7639201146
53,MC MI T,39397767.53199113
53,MC MI MK,22363462.080458283
53,MC MI MK T,22363462.080458228
54,MK T,10543.999999999996
54,MC T,1136814.9999999977
54,MI T,6905650.999999994
54,MC MK,111942.09099191049
54,MI MK,2031860.7639201197
54,MC MI,39397767.531991325
54,MC MK T,111942.09099191049
54,MI MK T,1772290.514593472
54,MC MI T,29077656.81442202
54,MC MI MK,22363462.080458283
54,MC MI MK T,19073833.764486983
55,MK T,10543.999999999996
55,MC T,1334882.9999999995
55,MI T,14779356.000000013
55,MC MK,111942.09099191049
55,MI MK,2031860.7639201197
55,MC MI,39397767.531991325
55,MC MK T,111942.09099191049
55,MI MK T,2031860.7639201146
55,MC MI T,39397767.53199113
55,MC MI MK,22363462.080458283
55,MC MI MK T,22363462.080458228
56,MI T,1325361.0000000016
56,MK T,1855907.999999999
56,MI_IDX T,262144.0
56,MC T,1117389.9999999965
56,MI MK,13918786.460718134
56,MI MI_IDX,783660.504342088
56,MC MI,4404816.911864641
56,MI_IDX MK,4523930.000000002
56,MC MK,59253999.48506835
56,MC MI_IDX,1901965.0000000014
56,MI MK T,7499854.371752275
56,MI MI_IDX T,538720.1615623938
56,MC MI T,2600112.485570519
56,MI_IDX MK T,1855907.999999999
56,MC MK T,27917946.28955203
56,MC MI_IDX T,1117389.9999999993
56,MI MI_IDX MK,13918786.46071817
56,MC MI MK,238761473.09958744
56,MC MI MI_IDX,3870702.288482652
56,MC MI_IDX MK,59253999.48506835
56,MI MI_IDX MK T,7499854.3717523115
56,MC MI MK T,138980569.7035308
56,MC MI MI_IDX T,2600112.485570519
56,MC MI_IDX MK T,27917946.28955203
56,MC MI MI_IDX MK,238761473.09958684
56,MC MI MI_IDX MK T,138980569.7035308
57,MI T,1325361.0000000016
57,MK T,1855907.999999999
57,MI_IDX T,262144.0
57,MC T,1117389.9999999965
57,MI MK,13918786.460718134
57,MI MI_IDX,783660.504342088
57,MC MI,4404816.911864641
57,MI_IDX MK,4523930.000000002
57,MC MK,59253999.48506835
57,MC MI_IDX,1901965.0000000014
57,MI MK T,7499854.371752275
57,MI MI_IDX T,538720.1615623938
57,MC MI T,2600112.485570519
57,MI_IDX MK T,1855907.999999999
57,MC MK T,27917946.28955203
57,MC MI_IDX T,1117389.9999999993
57,MI MI_IDX MK,13918786.46071817
57,MC MI MK,238761473.09958744
57,MC MI MI_IDX,3870702.288482652
57,MC MI_IDX MK,59253999.48506835
57,MI MI_IDX MK T,7499854.3717523115
57,MC MI MK T,138980569.7035308
57,MC MI MI_IDX T,2600112.485570519
57,MC MI_IDX MK T,27917946.28955203
57,MC MI MI_IDX MK,238761473.09958684
57,MC MI MI_IDX MK T,138980569.7035308
58,MI T,2433915.0000000056
58,MC T,409250.9999999998
58,CI T,6280638.8257806795
58,MK T,475877.9999999994
58,MC MI,14932644.368911477
58,CI MI,34136303.311720036
58,MI MK,63699617.68947622
58,CI MC,32912278.935953543
58,MC MK,59253999.48506835
58,CI MK,135762269.0801508
58,MC MI T,6034629.812849578
58,CI MI T,34136303.31171995
58,MI MK T,17189289.520950545
58,CI MC T,12665225.240517056
58,MC MK T,7549419.569242519
58,CI MK T,28985885.84703103
58,CI MC MI,594216778.7289526
58,MC MI MK,1545238577.9545023
58,CI MI MK,3263450851.527649
58,CI MC MK,2605698680.706182
58,CI MC MI T,333335315.9315331
58,MC MI MK T,347934671.1188714
58,CI MI MK T,1324379005.3747795
58,CI MC MK T,659629238.3986202
58,CI MC MI MK,121580174816.18768
58,CI MC MI MK T,45988005730.32203
59,MI T,2433915.0000000056
59,MC T,98.99999999999999
59,CI T,6280638.8257806795
59,MK T,475877.9999999994
59,MC MI,9384.55523721791
59,CI MI,34136303.311720036
59,MI MK,63699617.68947622
59,CI MC,24431.38252734674
59,MC MK,38836.06220735144
59,CI MK,135762269.0801508
59,MC MI T,9384.555237217923
59,CI MI T,34136303.31171995
59,MI MK T,17189289.520950545
59,CI MC T,24431.38252734677
59,MC MK T,30296.623587430007
59,CI MK T,28985885.84703103
59,CI MC MI,2315935.947974608
59,MC MI MK,3681405.767484053
59,CI MI MK,3263450851.527649
59,CI MC MK,9584027.188319584
59,CI MC MI T,2315935.947974608
59,MC MI MK T,2871922.601590261
59,CI MI MK T,1324379005.3747795
59,CI MC MK T,7476650.506581194
59,CI MC MI MK,911092406.2016722
59,CI MC MI MK T,711947500.554614
60,MI T,3036718.9999999977
60,MC T,1625929.9999999995
60,CI T,7451972.999999992
60,MK T,2993111.999999996
60,MC MI,14932644.368911477
60,CI MI,34136303.311720036
60,MI MK,63699617.68947622
60,CI MC,32912278.935953543
60,MC MK,59253999.48506835
60,CI MK,135762269.0801508
60,MC MI T,12476173.148922607
60,CI MI T,34136303.311719865
60,MI MK T,52768661.6990113
60,CI MC T,27498096.156730883
60,MC MK T,42507172.5022795
60,CI MK T,104345635.3997844
60,CI MC MI,594216778.7289526
60,MC MI MK,1545238577.9545023
60,CI MI MK,3263450851.527649
60,CI MC MK,2605698680.706182
60,CI MC MI T,541410474.3421265
60,MC MI MK T,1264006472.2955186
60,CI MI MK T,2923054986.4715595
60,CI MC MK T,2131463739.162156
60,CI MC MI MK,121580174816.18768
60,CI MC MI MK T,105927576895.57642
61,MI T,1533908.9999999988
61,MI_IDX T,459924.99999999965
61,CI T,36244344.000000015
61,MK T,4523929.999999991
61,MI MI_IDX,1257789.6634473489
61,CI MI,67153372.66219766
61,MI MK,20741573.89165342
61,CI MI_IDX,21526750.99999998
61,MI_IDX MK,4523930.000000002
61,CI MK,517128714.9602349
61,MI MI_IDX T,1257789.6634473489
61,CI MI T,67153372.66219766
61,MI MK T,20741573.89165337
61,CI MI_IDX T,21526750.99999998
61,MI_IDX MK T,4523930.000000002
61,CI MK T,517128714.9602349
61,CI MI MI_IDX,62644826.28924099
61,MI MI_IDX MK,20741573.89165342
61,CI MI MK,2581860485.2473583
61,CI MI_IDX MK,517128714.9602349
61,CI MI MI_IDX T,62644826.28924099
61,MI MI_IDX MK T,20741573.89165347
61,CI MI MK T,2581860485.247346
61,CI MI_IDX MK T,517128714.96023613
61,CI MI MI_IDX MK,2581860485.247352
61,CI MI MI_IDX MK T,2581860485.247352
62,MI T,1354498.0933995433
62,MI_IDX T,65536.0
62,CI T,8212386.999999978
62,MK T,475877.9999999994
62,MI MI_IDX,1257789.6634473489
62,CI MI,67153372.66219766
62,MI MK,20741573.89165342
62,CI MI_IDX,21526750.99999998
62,MI_IDX MK,4523930.000000002
62,CI MK,517128714.9602349
62,MI MI_IDX T,313959.85429421434
62,CI MI T,29816169.58516876
62,MI MK T,3421162.4922746485
62,CI MI_IDX T,4716783.215818172
62,MI_IDX MK T,475877.9999999994
62,CI MK T,74635619.54188685
62,CI MI MI_IDX,62644826.28924099
62,MI MI_IDX MK,20741573.89165342
62,CI MI MK,2581860485.2473583
62,CI MI_IDX MK,517128714.9602349
62,CI MI MI_IDX T,22596444.262324054
62,MI MI_IDX MK T,3421162.4922746485
62,CI MI MK T,578024273.846973
62,CI MI_IDX MK T,74635619.54188685
62,CI MI MI_IDX MK,2581860485.247352
62,CI MI MI_IDX MK T,578024273.846973
63,MK T,2886675.0
63,CI T,10396794.999999998
63,MI_IDX T,262144.0
63,CI MK,517128714.9602349
63,MI_IDX MK,4523930.000000002
63,CI MI_IDX,21526750.99999998
63,CI MK T,285868345.6847324
63,MI_IDX MK T,2886675.0
63,CI MI_IDX T,10396794.999999998
63,CI MI_IDX MK,517128714.9602349
63,CI MI_IDX MK T,285868345.68473166
64,MK T,1855907.999999999
64,CI T,10396794.999999998
64,MI_IDX T,262144.0
64,CI MK,517128714.9602349
64,MI_IDX MK,4523930.000000002
64,CI MI_IDX,21526750.99999998
64,CI MK T,223709376.46108356
64,MI_IDX MK T,1855907.999999999
64,CI MI_IDX T,10396794.999999998
64,CI MI_IDX MK,517128714.9602349
64,CI MI_IDX MK T,223709376.46108466
65,MK T,10543.999999999996
65,MC T,39398.99999999995
65,MI T,250661.0
65,MC MK,111942.09099191049
65,MI MK,2031860.7639201197
65,MC MI,39397767.531991325
65,MC MK T,43454.05425029577
65,MI MK T,294091.4741920501
65,MC MI T,1877547.0368688419
65,MC MI MK,22363462.080458283
65,MC MI MK T,2718946.807084439
66,MI T,1325361.000000005
66,MK T,2993111.999999996
66,MI_IDX T,459924.99999999965
66,MC T,1625929.9999999995
66,MI MK,13918786.460718134
66,MI MI_IDX,783660.504342088
66,MC MI,4404816.911864641
66,MI_IDX MK,4523930.000000002
66,MC MK,59253999.48506835
66,MC MI_IDX,1901965.0000000014
66,MI MK T,10697851.671734449
66,MI MI_IDX T,783660.504342088
66,MC MI T,3337539.43940043
66,MI_IDX MK T,2993112.0000000033
66,MC MK T,42507172.5022795
66,MC MI_IDX T,1625929.9999999995
66,MI MI_IDX MK,13918786.46071817
66,MC MI MK,238761473.09958744
66,MC MI MI_IDX,3870702.288482652
66,MC MI_IDX MK,59253999.48506835
66,MI MI_IDX MK T,10697851.671734449
66,MC MI MK T,187826851.30382627
66,MC MI MI_IDX T,3337539.43940043
66,MC MI_IDX MK T,42507172.5022795
66,MC MI MI_IDX MK,238761473.09958684
66,MC MI MI_IDX MK T,187826851.30382627
67,MI T,1325361.0000000016
67,MK T,1855907.999999999
67,MI_IDX T,262144.0
67,MC T,1117389.9999999965
67,MI MK,13918786.460718134
67,MI MI_IDX,783660.504342088
67,MC MI,4404816.911864641
67,MI_IDX MK,4523930.000000002
67,MC MK,59253999.48506835
67,MC MI_IDX,1901965.0000000014
67,MI MK T,7499854.371752275
67,MI MI_IDX T,538720.1615623938
67,MC MI T,2600112.485570519
67,MI_IDX MK T,1855907.999999999
67,MC MK T,27917946.28955203
67,MC MI_IDX T,1117389.9999999993
67,MI MI_IDX MK,13918786.46071817
67,MC MI MK,238761473.09958744
67,MC MI MI_IDX,3870702.288482652
67,MC MI_IDX MK,59253999.48506835
67,MI MI_IDX MK T,7499854.3717523115
67,MC MI MK T,138980569.7035308
67,MC MI MI_IDX T,2600112.485570519
67,MC MI_IDX MK T,27917946.28955203
67,MC MI MI_IDX MK,238761473.09958684
67,MC MI MI_IDX MK T,138980569.7035308
68,MI T,3036718.9999999977
68,MC T,1136814.9999999977
68,CI T,7451972.999999992
68,MK T,413.9999999999997
68,MC MI,14932644.368911477
68,CI MI,34136303.311720036
68,MI MK,32011.493211196135
68,CI MC,32912278.935953543
68,MC MK,21224.56080398687
68,CI MK,69514.14809936601
68,MC MI T,10628826.07278513
68,CI MI T,34136303.311720036
68,MI MK T,32011.493211196135
68,CI MC T,23426452.798777744
68,MC MK T,19945.479686412764
68,CI MK T,69514.14809936601
68,CI MC MI,594216778.7289526
68,MC MI MK,1641134.985718468
68,CI MI MK,5375004.057886333
68,CI MC MK,3563785.6595950276
68,CI MC MI T,490844497.8387687
68,MC MI MK T,1542233.3033228316
68,CI MI MK T,5375004.057886333
68,CI MC MK T,3349016.977860372
68,CI MC MI MK,275937015.37688786
68,CI MC MI MK T,259044079.42376152
69,MI T,3036718.9999999977
69,MC T,567272.0000000001
69,CI T,6869021.552384728
69,MK T,413.9999999999997
69,MC MI,14932644.368911477
69,CI MI,34136303.311720036
69,MI MK,32011.493211196135
69,CI MC,32912278.935953543
69,MC MK,21224.56080398687
69,CI MK,69514.14809936601
69,MC MI T,7456645.927899921
69,CI MI T,34136303.31171995
69,MI MK T,32011.493211196135
69,CI MC T,16260805.018309731
69,MC MK T,17474.314604487798
69,CI MK T,69514.14809936601
69,CI MC MI,594216778.7289526
69,MC MI MK,1641134.985718468
69,CI MI MK,5375004.057886333
69,CI MC MK,3563785.6595950276
69,CI MC MI T,382598077.1648911
69,MC MI MK T,1351156.7713330104
69,CI MI MK T,5375004.057886333
69,CI MC MK T,2934087.1820079223
69,CI MC MI MK,275937015.37688786
69,CI MC MI MK T,227000896.47257292
70,MI T,1533908.9999999988
70,MI_IDX T,459924.99999999965
70,CI T,28420861.00000001
70,MK T,2993111.999999996
70,MI MI_IDX,1257789.6634473489
70,CI MI,67153372.66219766
70,MI MK,20741573.89165342
70,CI MI_IDX,21526750.99999998
70,MI_IDX MK,4523930.000000002
70,CI MK,517128714.9602349
70,MI MI_IDX T,1257789.6634473489
70,CI MI T,62417531.587079205
70,MI MK T,15355532.478956468
70,CI MI_IDX T,21526750.99999998
70,MI_IDX MK T,2993112.0000000033
70,CI MK T,378975385.2908979
70,CI MI MI_IDX,62644826.28924099
70,MI MI_IDX MK,20741573.89165342
70,CI MI MK,2581860485.2473583
70,CI MI_IDX MK,517128714.9602349
70,CI MI MI_IDX T,61934665.40857942
70,MI MI_IDX MK T,15355532.478956468
70,CI MI MK T,2071444516.1192944
70,CI MI_IDX MK T,378975385.290896
70,CI MI MI_IDX MK,2581860485.247352
70,CI MI MI_IDX MK T,2071444516.1192894
