407|13|2
408|8|3
409|7|6
410|10|4
411|14|2
412|1|4
413|0|2
414|12|2
415|0|18
416|6|3
417|0|21
418|12|19
419|8|17
420|14|14
421|9|91
422|9|11
423|14|11
424|11|1
425|4|13
426|3|11
427|10|11
428|12|15
429|12|11
430|11|64
431|12|21
432|10|6
433|11|5
434|9|5
435|13|3
436|9|2
437|2|2
438|7|2
439|4|2
440|12|4
441|8|2
442|1|2
443|4|8
444|0|1
445|9|5
446|11|13
447|10|10
448|0|9
449|11|9
450|13|3
451|11|3
452|0|3
453|2|6
454|14|3
455|7|9
456|3|14
457|10|3
458|11|3
459|2|1
460|10|6
461|7|3
462|5|10
463|9|14
464|0|3
465|6|2
466|11|2
467|12|34
468|11|2
469|10|44
470|2|27
471|12|83
472|6|19
473|11|8
474|6|79
475|10|11
476|10|7
477|13|15
478|9|12
479|8|147
480|14|38
481|2|16
482|4|5
483|12|9
484|7|9
485|3|15
486|8|8
487|11|9
488|10|19
489|6|14
490|8|7
491|2|17
492|14|30
493|12|16
494|9|16
495|0|13
496|12|13
497|1|17
498|7|22
499|12|1
500|14|4
501|4|4
502|2|1
503|13|2
504|6|15
505|0|2
506|9|3
507|5|8
508|7|10
509|7|1
510|9|1
511|5|4
512|12|1
513|14|6
514|6|2
515|9|2
516|14|14
517|8|2
518|12|2
519|4|22
520|7|30
521|10|23
522|2|12
523|8|12
524|9|12
525|1|16
526|0|16
527|4|16
528|14|16
529|11|12
530|8|16
531|12|6
532|6|1
533|7|5
534|12|5
535|12|5
536|1|5
537|3|8
538|0|1
539|8|3
540|10|10
541|10|10
542|2|1
543|1|10
544|6|3
545|11|2
546|5|15
547|13|28
548|12|3
549|0|5
550|8|5
551|3|7
552|13|10
553|8|14
554|2|25
555|8|11
556|3|25
557|4|1
558|9|5
559|2|10
560|4|5
561|9|5
562|7|5
563|2|5
564|5|18
565|9|11
566|5|4
567|13|3
568|8|1
569|4|1
570|7|1
571|14|5
572|9|7
573|2|1
574|7|14
575|2|8
576|1|2
577|3|1
578|12|6
579|11|2
580|2|2
581|2|16
582|0|1
583|12|4
584|12|2
585|13|44
586|6|46
587|5|5
588|0|68
589|4|11
590|3|91
591|12|28
592|7|42
593|13|25
594|5|10
595|8|16
596|4|70
597|10|9
598|7|29
599|8|43
600|1|45
601|7|31
602|8|94
603|7|20
604|12|26
605|0|3
606|13|9
607|7|13
608|4|6
609|6|8
610|14|6
611|11|26
612|13|58
613|7|22
614|11|21
615|7|5
616|0|42
617|14|18
618|10|4
619|13|3
620|11|4
621|5|2
622|1|4
623|3|2
624|14|6
625|7|8
626|10|3
627|14|4
628|9|5
629|8|5
630|9|5
631|10|2
632|4|1
633|2|3
634|11|2
635|6|2
636|4|12
637|10|29
638|8|55
639|0|17
640|6|10
641|0|20
642|1|27
643|2|13
644|13|9
645|7|18
646|11|9
647|0|4
648|10|4
649|4|7
650|8|4
651|7|5
652|11|10
653|0|1
654|6|14
655|0|7
656|1|1
657|12|56
658|0|5
659|2|3
660|1|3
661|1|2
662|1|3
663|2|2
664|13|2
665|10|26
666|1|2
667|13|2
668|1|1
669|6|9
670|14|1
671|10|6
672|11|42
673|13|20
674|10|21
675|8|3
676|2|3
677|9|1
678|8|9
679|0|6
680|10|8
681|12|7
682|9|4
683|8|20
684|1|4
685|12|1
686|7|3
687|0|6
688|5|3
689|9|4
690|1|9
691|13|4
692|7|4
693|10|4
694|3|3
695|14|43
696|4|2
697|0|11
698|10|6
699|11|3
700|4|7
701|12|2
702|12|1
703|9|8
704|10|1
705|0|1
706|1|6
707|2|8
708|10|6
709|0|6
710|6|6
711|5|13
712|6|4
713|12|4
714|4|3
715|11|6
716|10|9
717|3|32
718|2|2
719|4|2
720|2|3
721|6|11
722|6|1
723|13|6
724|12|14
725|11|15
726|7|17
727|0|1
728|11|33
729|11|8
730|7|13
731|11|6
732|10|4
733|7|14
734|2|12
735|8|3
736|6|1
737|13|7
738|6|2
739|2|19
740|9|1
741|6|105
742|6|23
743|14|5
744|11|4
745|12|45
746|14|117
747|4|3
748|10|6
749|2|18
750|9|11
751|1|2
752|13|2
753|10|13
754|4|18
755|11|15
756|2|31
757|3|17
758|13|2
759|3|1
760|9|23
761|2|15
762|4|4
763|8|6
764|14|116
765|10|15
766|2|11
767|2|27
768|8|30
769|1|7
770|5|7
771|0|1
772|7|1
773|0|1
774|8|42
775|9|21
776|12|10
777|9|10
778|3|5
779|12|3
780|13|2
781|3|2
782|7|3
783|12|48
784|11|6
785|4|16
786|5|20
787|12|3
788|7|5
789|5|19
790|5|9
791|6|5
792|5|1
793|12|5
794|0|13
795|13|1
796|3|19
797|13|1
798|9|4
799|13|4
800|10|19
801|0|26
802|7|44
803|7|22
804|11|34
805|0|40
806|9|73
807|5|109
808|12|109
809|11|25
810|9|19
811|3|14
812|4|33
813|10|14
814|11|19
815|10|17
816|5|45
817|8|24
818|11|6
819|13|11
820|12|6
821|12|28
822|3|21
823|12|3
824|10|19
825|4|6
826|4|13
827|10|1
828|7|17
829|8|4
830|4|38
831|7|27
832|7|32
833|1|3
834|9|16
835|2|1
836|11|23
837|9|14
838|13|51
839|12|13
840|3|1
841|12|5
842|14|4
843|14|3
844|2|19
845|12|2
846|11|2
847|9|6
848|4|2
849|3|1
850|11|32
851|13|1
852|10|51
853|12|3
854|6|27
855|14|67
856|10|25
857|1|43
858|4|41
859|1|3
860|3|42
861|0|3
862|14|10
863|0|103
864|14|227
865|13|23
866|1|81
867|11|5
868|2|11
869|4|46
870|0|52
871|9|41
872|6|3
873|1|2
874|11|149
875|11|2
876|6|80
877|3|26
878|2|19
879|2|39
880|9|19
881|11|19
882|3|11
883|2|15
884|12|1
885|13|1
886|5|58
887|2|100
888|7|59
889|3|2
890|0|12
891|8|1
892|12|5
893|10|1
894|1|24
895|6|14
896|0|1
897|13|11
898|9|1
899|10|4
900|4|4
901|5|45
902|0|5
903|6|10
904|5|5
905|2|149
906|13|7
907|3|49
908|5|27
909|4|28
910|1|32
911|7|79
912|6|61
913|3|47
914|10|66
915|4|35
916|2|57
917|8|61
918|9|58
919|8|102
920|11|58
921|8|47
922|12|44
923|5|28
924|6|78
925|5|4
926|14|48
927|1|69
928|9|43
929|8|35
930|1|40
931|13|5
932|0|1
933|5|10
934|6|10
935|13|13
936|4|12
937|10|1
938|13|4
939|11|5
940|5|4
941|9|2
942|13|7
943|14|1
944|12|2
945|5|2
946|14|3
947|12|3
948|12|3
949|13|1
950|10|13
951|14|2
952|4|1
953|6|5
954|8|21
955|9|20
956|11|6
957|9|5
958|9|5
959|1|3
960|1|9
961|9|4
962|12|2
963|5|36
964|13|6
965|5|1
966|6|3
967|11|4
968|9|1
969|1|32
970|12|21
971|0|41
972|4|1
973|10|80
974|13|8
975|5|13
976|14|2
977|13|8
978|3|118
979|4|136
980|8|13
981|13|26
982|7|18
983|0|17
984|9|11
985|8|6
986|14|33
987|3|107
988|4|1
989|6|81
990|7|21
991|9|1
992|10|152
993|10|28
994|6|43
995|4|52
996|12|2
997|3|1
998|5|1
999|3|1
1000|8|2
1001|11|2
1002|14|21
1003|14|25
1004|14|2
1005|13|8
1006|6|67
1007|0|1
1008|11|46
1009|8|9
1010|11|12
1011|7|9
1012|7|9
1013|13|9
1014|9|9
1015|4|9
1016|11|9
1017|12|9
1018|5|9
1019|11|10
1020|14|2
1021|11|7
1022|13|8
1023|5|5
1024|6|5
1025|10|5
1026|2|7
1027|10|1
1028|13|8
1029|13|4
1030|13|1
1031|2|3
1032|8|1
1033|11|3
1034|5|2
1035|3|2
1036|9|73
1037|2|6
1038|11|54
1039|0|36
1040|8|5
1041|0|12
1042|4|14
1043|13|12
1044|14|23
1045|5|1
1046|1|49
1047|11|30
1048|1|2
1049|0|6
1050|11|105
1051|1|46
1052|5|29
1053|3|25
1054|1|25
1055|0|50
1056|7|4
1057|10|29
1058|9|16
1059|9|26
1060|5|11
1061|2|31
1062|14|22
1063|9|69
1064|14|47
1065|1|10
1066|12|12
1067|11|10
1068|7|12
1069|8|12
1070|10|12
1071|6|12
1072|11|63
1073|3|12
1074|2|8
1075|3|12
1076|10|82
1077|11|12
1078|9|21
1079|6|12
1080|6|5
1081|8|29
1082|3|32
1083|10|8
1084|5|54
1085|12|105
1086|12|12
1087|11|7
1088|4|8
1089|0|12
1090|13|94
1091|1|6
1092|5|4
1093|4|3
1094|7|6
1095|11|4
1096|9|4
1097|11|4
1098|14|6
1099|11|4
1100|13|4
1101|1|6
1102|12|4
1103|2|6
1104|3|21
1105|6|4
1106|14|1
1107|12|1
1108|13|1
1109|14|2
1110|14|12
1111|8|2
1112|13|2
1113|12|4
1114|5|4
1115|9|9
1116|0|3
1117|1|1
1118|9|17
1119|8|1
1120|13|95
1121|1|1
1122|6|30
1123|14|29
1124|9|30
1125|3|21
1126|12|1
1127|5|3
1128|0|7
1129|1|14
1130|8|3
1131|6|3
1132|2|13
1133|9|12
1134|1|9
1135|5|2
1136|12|30
1137|2|14
1138|12|27
1139|1|5
1140|9|9
1141|5|82
1142|14|15
1143|1|7
1144|4|4
1145|10|10
1146|3|2
1147|7|3
1148|3|11
1149|10|31
1150|6|1
1151|1|1
1152|7|2
1153|10|3
1154|3|18
1155|4|2
1156|1|1
1157|12|1
1158|1|1
1159|13|68
1160|12|1
1161|11|3
1162|12|10
1163|13|3
1164|14|1
1165|11|1
1166|13|2
1167|13|1
1168|10|18
1169|12|1
1170|9|10
1171|7|1
1172|9|3
1173|10|6
1174|13|2
1175|8|1
1176|14|2
1177|7|2
1178|2|1
1179|3|4
1180|2|1
1181|11|2
1182|14|1
1183|6|45
1184|6|1
1185|4|5
1186|4|12
1187|11|3
1188|2|3
1189|2|5
1190|1|2
1191|4|1
1192|11|8
1193|12|4
1194|3|1
1195|4|37
1196|3|174
1197|6|2
1198|14|4
1199|8|1
1200|13|4
1201|3|1
1202|3|39
1203|4|8
1204|6|1
1205|9|117
1206|2|1
1207|6|121
1208|6|15
1209|8|34
1210|4|30
1211|11|17
1212|11|18
1213|14|1
1214|1|29
1215|5|19
1216|7|1
1217|11|10
1218|12|10
1219|7|11
1220|8|28
1221|3|2
1222|3|3
1223|12|57
1224|1|8
1225|10|34
1226|13|8
1227|6|42
1228|1|8
1229|14|12
1230|0|16
1231|1|2
1232|12|87
1233|14|10
1234|3|7
1235|2|1
1236|13|3
1237|3|6
1238|4|2
1239|13|4
1240|7|31
1241|3|2
1242|13|2
1243|9|10
1244|6|4
1245|14|1
1246|2|4
1247|3|1
1248|13|2
1249|10|13
1250|14|1
1251|2|2
1252|2|72
1253|9|3
1254|7|3
1255|7|3
1256|2|3
1257|14|100
1258|10|39
1259|7|85
1260|1|24
1261|10|7
1262|6|8
1263|5|8
1264|14|7
1265|14|14
1266|8|15
1267|10|80
1268|10|45
1269|13|128
1270|7|42
1271|1|97
1272|6|48
1273|1|17
1274|6|3
1275|12|30
1276|9|19
1277|8|52
1278|1|18
1279|10|27
1280|4|29
1281|9|8
1282|3|5
1283|5|21
1284|0|6
1285|3|6
1286|1|16
1287|13|14
1288|7|5
1289|5|8
1290|14|31
1291|2|70
1292|0|32
1293|14|12
1294|5|21
1295|2|18
1296|10|12
1297|10|33
1298|4|23
1299|9|16
1300|1|6
1301|12|14
1302|1|11
1303|14|44
1304|12|11
1305|9|11
1306|10|11
1307|4|11
1308|0|17
1309|8|20
1310|14|24
1311|11|12
1312|1|12
1313|4|8
1314|13|3
1315|3|9
1316|12|4
1317|11|8
1318|1|5
1319|7|5
1320|11|8
1321|2|2
1322|1|8
1323|14|3
1324|9|3
1325|7|2
1326|4|3
1327|6|1
1328|1|3
1329|7|2
1330|1|12
1331|0|5
1332|14|14
1333|12|26
1334|13|6
1335|1|5
1336|14|5
1337|9|115
1338|12|2
1339|3|1
1340|0|1
1341|0|3
1342|2|2
1343|4|2
1344|9|1
1345|11|15
1346|4|4
1347|11|12
1348|14|35
1349|7|5
1350|14|17
1351|2|37
1352|11|7
1353|5|5
1354|7|21
1355|13|3
1356|1|3
1357|3|4
1358|2|3
1359|11|7
1360|4|1
1361|10|7
1362|4|1
1363|2|52
1364|5|64
1365|11|31
1366|8|4
1367|8|30
1368|8|19
1369|14|53
1370|10|7
1371|5|5
1372|14|3
1373|14|3
1374|4|26
1375|5|28
1376|7|7
1377|11|6
1378|6|16
1379|9|6
1380|11|35
1381|1|26
1382|12|59
1383|13|1
1384|12|16
1385|14|9
1386|7|14
1387|10|31
1388|5|2
1389|6|2
1390|4|4
1391|2|3
1392|6|2
1393|1|4
1394|3|11
1395|14|16
1396|11|2
1397|5|1
1398|14|6
1399|10|11
1400|12|4
1401|11|1
1402|2|3
1403|5|2
1404|8|35
1405|0|24
1406|5|21
1407|2|78
1408|4|17
1409|14|45
1410|1|26
1411|4|36
1412|1|65
1413|12|11
1414|14|30
1415|13|19
1416|3|13
1417|14|30
1418|9|6
1419|1|13
1420|7|6
1421|12|46
1422|9|4
1423|0|12
1424|14|15
1425|2|4
1426|2|47
1427|14|107
1428|5|1
1429|7|50
1430|11|46
1431|7|5
1432|11|5
1433|7|21
1434|7|5
1435|13|35
1436|10|37
1437|13|25
1438|8|12
1439|14|10
1440|5|48
1441|0|67
1442|14|40
1443|6|14
1444|12|17
1445|8|87
1446|4|7
1447|3|191
1448|8|7
1449|4|67
1450|0|77
1451|13|5
1452|7|5
1453|4|22
1454|12|5
1455|2|28
1456|12|15
1457|14|3
1458|14|3
1459|7|8
1460|11|2
1461|11|1
1462|9|15
1463|2|5
1464|4|17
1465|9|7
1466|0|5
1467|14|5
1468|7|5
1469|8|44
1470|6|10
1471|13|2
1472|3|12
1473|4|24
1474|2|2
1475|6|2
1476|5|10
1477|13|16
1478|7|8
1479|6|1
1480|13|16
1481|8|53
1482|10|24
1483|14|21
1484|6|40
1485|8|23
1486|6|37
1487|4|65
1488|13|34
1489|2|24
1490|13|28
1491|13|21
1492|14|11
1493|5|3
1494|11|3
1495|12|8
1496|0|3
1497|11|8
1498|3|25
1499|8|170
1500|9|26
1501|0|39
1502|0|42
1503|0|44
1504|4|54
1505|14|42
1506|8|26
1507|1|3
1508|0|3
1509|0|54
1510|6|60
1511|1|31
1512|2|23
1513|2|8
1514|11|13
1515|10|26
1516|4|15
1517|9|22
1518|7|20
1519|5|99
1520|3|43
1521|14|30
1522|6|98
1523|11|75
1524|6|4
1525|5|15
1526|0|1
1527|5|50
1528|9|7
1529|8|6
1530|14|1
1531|8|1
1532|3|5
1533|5|2
1534|14|2
1535|5|2
1536|1|21
1537|6|12
1538|4|2
1539|5|21
1540|0|15
1541|2|8
1542|0|71
1543|1|2
1544|2|2
1545|9|4
1546|2|2
1547|8|13
1548|3|4
1549|12|48
1550|10|3
1551|13|22
1552|4|6
1553|4|3
1554|13|4
1555|12|2
1556|9|14
1557|12|1
1558|2|1
1559|3|1
1560|4|18
1561|11|3
1562|11|2
1563|12|1
1564|14|2
1565|3|8
1566|14|2
1567|4|4
1568|0|4
1569|2|12
1570|7|53
1571|12|2
1572|7|2
1573|7|41
1574|6|19
1575|14|1
1576|5|18
1577|7|24
1578|12|11
1579|10|37
1580|4|16
1581|0|66
1582|14|28
1583|3|49
1584|14|1
1585|8|3
1586|8|58
1587|5|12
1588|7|5
1589|13|2
1590|3|1
1591|2|6
1592|1|38
1593|3|1
1594|0|12
1595|6|74
1596|2|3
1597|7|3
1598|7|29
1599|13|3
1600|5|68
1601|3|45
1602|4|13
1603|12|42
1604|6|13
1605|13|9
1606|4|7
1607|6|15
1608|10|44
1609|6|15
1610|10|33
1611|0|6
1612|9|25
1613|14|6
1614|12|5
1615|0|10
1616|3|3
1617|5|3
1618|2|13
1619|0|2
1620|1|2
1621|1|19
1622|14|2
1623|10|39
1624|6|17
1625|5|63
1626|7|50
1627|14|3
1628|2|51
1629|3|14
1630|10|13
1631|3|7
1632|13|11
1633|13|129
1634|5|3
1635|13|5
1636|4|3
1637|11|1
1638|3|15
1639|11|26
1640|0|10
1641|11|153
1642|12|103
1643|4|19
1644|2|28
1645|13|1
1646|11|113
1647|12|3
1648|14|10
1649|11|8
1650|7|70
1651|13|42
1652|14|34
1653|12|96
1654|11|9
1655|14|9
1656|0|100
1657|10|5
1658|7|1
1659|10|12
1660|8|2
1661|1|2
1662|8|14
1663|5|10
1664|11|11
1665|11|10
1666|7|10
1667|4|10
1668|11|10
1669|8|10
1670|4|12
1671|7|10
1672|3|12
1673|12|6
1674|3|9
1675|11|32
1676|14|20
1677|9|2
1678|7|4
1679|4|1
1680|2|1
1681|1|65
1682|7|7
1683|6|15
1684|4|17
1685|4|7
1686|12|82
1687|9|27
1688|5|64
1689|5|36
1690|3|12
1691|12|34
1692|5|9
1693|1|56
1694|11|45
1695|1|11
1696|6|11
1697|10|17
1698|2|24
1699|5|18
1700|5|83
1701|10|21
1702|4|45
1703|2|51
1704|11|37
1705|14|32
1706|13|45
1707|9|69
1708|10|26
1709|11|13
1710|8|95
1711|7|29
1712|10|31
1713|2|10
1714|12|1
1715|14|58
1716|12|28
1717|8|31
1718|9|22
1719|13|27
1720|2|28
1721|1|22
1722|4|21
1723|5|28
1724|13|19
1725|2|19
1726|10|5
1727|6|1
1728|12|1
1729|3|6
1730|11|1
1731|12|21
1732|13|5
1733|8|12
1734|13|17
1735|4|92
1736|8|5
1737|14|5
1738|2|16
1739|1|78
1740|14|14
1741|9|11
1742|11|30
1743|1|4
1744|2|57
1745|5|30
1746|3|32
1747|1|19
1748|12|28
1749|7|95
1750|11|3
1751|4|37
1752|14|7
1753|2|6
1754|11|17
1755|13|47
1756|13|135
1757|11|33
1758|2|10
1759|0|2
1760|3|6
1761|10|35
1762|11|28
1763|2|2
1764|10|16
1765|8|6
1766|6|11
1767|1|47
1768|2|6
1769|2|3
1770|2|8
1771|6|3
1772|5|5
1773|7|1
1774|11|41
1775|10|15
1776|2|6
1777|6|11
1778|12|2
1779|13|6
1780|10|3
1781|5|2
1782|0|2
1783|14|5
1784|12|3
1785|14|3
1786|8|2
1787|0|3
1788|9|9
1789|5|3
1790|0|7
1791|10|39
1792|7|3
1793|1|14
1794|3|2
1795|7|5
1796|1|114
1797|11|18
1798|11|6
1799|13|19
1800|1|9
1801|3|4
1802|14|3
1803|5|4
1804|9|2
1805|6|1
1806|0|1
1807|4|3
1808|4|3
1809|13|77
1810|1|15
1811|8|12
1812|4|3
1813|12|2
1814|12|11
1815|3|18
1816|3|32
1817|13|190
1818|8|63
1819|2|13
1820|7|80
1821|12|16
1822|14|123
1823|9|24
1824|7|12
1825|14|68
1826|14|215
1827|13|15
1828|6|9
1829|13|133
1830|6|1
1831|6|14
1832|4|215
1833|7|6
1834|9|118
1835|0|63
1836|7|73
1837|12|53
1838|4|27
1839|6|33
1840|2|56
1841|0|2
1842|7|104
1843|8|64
1844|14|11
1845|12|16
1846|10|8
1847|4|10
1848|7|15
1849|0|1
1850|14|59
1851|10|4
1852|1|25
1853|14|5
1854|4|3
1855|9|2
1856|1|33
1857|14|8
1858|6|2
1859|9|1
1860|3|9
1861|5|2
1862|10|1
1863|2|3
1864|1|3
1865|1|3
1866|11|1
1867|12|1
1868|3|4
1869|10|1
1870|11|6
1871|3|2
1872|11|1
1873|3|4
1874|14|44
1875|9|66
1876|6|82
1877|12|15
1878|9|4
1879|0|3
1880|0|10
1881|3|48
1882|6|12
1883|1|5
1884|0|5
1885|12|2
1886|4|5
1887|4|1
1888|14|5
1889|6|1
1890|7|5
1891|5|80
1892|9|4
1893|4|2
1894|10|1
1895|13|30
1896|7|7
1897|8|8
1898|13|4
1899|8|1
1900|11|10
1901|5|15
1902|4|7
1903|7|9
1904|2|29
1905|12|24
1906|11|1
1907|14|1
1908|10|51
1909|12|2
1910|6|5
1911|14|4
1912|3|4
1913|9|2
1914|8|40
1915|8|2
1916|1|5
1917|5|2
1918|9|4
1919|6|2
1920|12|15
1921|14|3
1922|12|4
1923|0|40
1924|2|11
1925|6|7
1926|12|2
1927|2|2
1928|12|55
1929|3|8
1930|9|3
1931|4|5
1932|5|106
1933|0|28
1934|3|7
1935|3|3
1936|7|5
1937|12|2
1938|14|5
1939|2|19
1940|2|3
1941|6|53
1942|10|41
1943|11|37
1944|10|10
1945|13|30
1946|11|39
1947|1|45
1948|13|85
1949|1|47
1950|5|57
1951|12|159
1952|5|65
1953|7|43
1954|8|119
1955|14|98
1956|1|25
1957|8|70
1958|6|35
1959|2|69
1960|14|68
1961|10|9
1962|2|46
1963|11|50
1964|8|103
1965|7|134
1966|3|25
1967|9|26
1968|3|137
1969|7|55
1970|7|53
1971|12|64
1972|14|61
1973|13|37
1974|13|14
1975|11|53
1976|13|40
1977|9|54
1978|1|18
1979|6|53
1980|11|15
1981|14|49
1982|0|59
1983|13|15
1984|9|26
1985|0|15
1986|1|15
1987|1|15
1988|10|4
1989|12|4
1990|8|2
1991|3|1
1992|12|3
1993|10|12
1994|5|2
1995|3|3
1996|10|7
1997|4|3
1998|3|76
1999|1|4
2000|6|1
2001|10|145
2002|7|28
2003|11|5
2004|2|112
2005|12|180
2006|1|67
2007|8|31
2008|9|140
2009|1|15
2010|12|99
2011|14|40
2012|13|25
2013|13|96
2014|4|70
2015|0|81
2016|7|8
2017|1|157
2018|6|24
2019|13|22
2020|14|118
2021|14|134
2022|5|106
2023|6|71
2024|9|10
2025|0|40
2026|9|38
2027|14|31
2028|4|48
2029|1|101
2030|1|88
2031|6|83
2032|10|51
2033|14|12
2034|13|27
2035|8|119
2036|10|8
2037|11|4
2038|4|57
2039|6|66
2040|7|29
2041|5|38
2042|5|57
2043|1|74
2044|0|129
2045|1|48
2046|8|147
2047|11|18
2048|10|38
2049|11|9
2050|13|64
2051|12|28
2052|11|11
2053|14|53
2054|13|81
2055|5|54
2056|13|12
2057|9|26
2058|5|14
2059|4|34
2060|7|32
2061|12|40
2062|7|8
2063|1|36
2064|14|41
2065|6|34
2066|5|3
2067|5|47
2068|5|7
2069|7|32
2070|12|19
2071|13|5
2072|11|4
2073|11|60
2074|5|18
2075|9|19
2076|8|67
2077|2|26
2078|12|10
2079|5|31
2080|7|13
2081|0|93
2082|13|37
2083|0|12
2084|7|57
2085|0|3
2086|6|33
2087|5|14
2088|2|11
2089|6|8
2090|8|30
2091|10|8
2092|9|10
2093|13|4
2094|9|12
2095|13|38
2096|12|1
2097|5|14
2098|1|33
2099|12|28
2100|13|9
2101|5|2
2102|1|30
2103|14|12
2104|10|17
2105|1|9
2106|0|14
2107|1|6
2108|14|17
2109|14|15
2110|3|9
2111|6|4
2112|4|6
2113|13|4
2114|9|8
2115|0|3
2116|1|14
2117|2|5
2118|1|4
2119|12|9
2120|6|3
2121|10|52
2122|5|1
2123|7|1
2124|10|2
2125|9|3
2126|4|39
2127|1|6
2128|4|2
2129|7|150
2130|3|7
2131|13|4
2132|11|4
2133|3|4
2134|7|30
2135|6|18
2136|0|36
2137|12|15
2138|9|47
2139|9|73
2140|2|39
2141|1|52
